Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
44040.0333,58500,0.002466157,0.983679693,25
44160.0333,58620,0.002466152,0.983679693,24.96
44280.0333,58740,0.002466146,0.983679693,24.92
44400.0333,58860,0.00246614,0.983679693,24.87
44520.0333,58980,0.002466134,0.983679693,25.02
44640.0333,59100,0.002473497,0.983679693,25.23
44760.0333,59100,0.002473497,0.983679693,25.23
44880.0333,59280,0.002477311,0.983679693,25.04
45000.0333,59400,0.002477307,0.983679693,25.01
45120.0333,59520,0.002477301,0.983679693,24.96
45240.0333,59640,0.002477296,0.983679693,25.09
45360.0333,59760,0.002469952,0.983679693,24.99
45480.0333,59880,0.002466095,0.983679693,25
45600.0333,60000,0.00246609,0.983679693,25.2
45720.0333,60180,0.002466084,0.983679693,24.82
45840.0333,60300,0.002466078,0.983679693,25.2
45960.0333,60420,0.002466072,0.983679693,25.01
46080.0333,60540,0.002466065,0.983679693,25.16
46200.0333,60660,0.002466061,0.983679693,25.1
46320.0333,60780,0.002466057,0.983679693,24.87
46440.0333,60900,0.002466051,0.983679693,25.08
46560.0333,61020,0.002466045,0.983679693,25.08
46680.0333,61020,0.002466045,0.983679693,24.9
46800.0333,61200,0.002466039,0.983679693,24.58
46920.0333,61320,0.002466034,0.983679693,24.96
47040.0333,61440,0.002466028,0.983679693,25.07
47160.0333,61560,0.002466022,0.983679693,25.1
47280.0333,61680,0.002466016,0.983679693,24.84
47400.0333,61800,0.002466012,0.983679693,24.9
47520.0333,61920,0.002466006,0.983679693,25.18
47640.0333,62100,0.002465999,0.983679693,25.04
47760.0333,62220,0.002465995,0.983679693,25.2
47880.0333,62340,0.002465989,0.983679693,25.05
48000.0333,62460,0.002465983,0.983679693,25.09
48120.0333,62580,0.002465977,0.983679693,24.83
48240.0333,62700,0.002465971,0.983679693,25.12
48360.0333,62820,0.002465965,0.983679693,25.15
48480.0333,62820,0.002465965,0.983679693,25.26
48600.0333,63000,0.002465961,0.983679693,24.83
48720.0333,63120,0.002465956,0.983679693,24.93
48840.0333,63240,0.00246595,0.983679693,24.75
48960.0333,63360,0.002465944,0.983679693,24.81
49080.0333,63480,0.002465939,0.983679693,25.05
49200.0333,63600,0.002465933,0.983679693,25.22
49320.0333,63720,0.002465927,0.983679693,25.2
49440.0333,63840,0.002465921,0.983679693,25.11
49560.0333,64020,0.002465916,0.983679693,25.18
49680.0333,64140,0.002465911,0.983679693,25.02
49800.0333,64260,0.002465905,0.983679693,25.2
49920.0333,64380,0.0024659,0.983679693,25.18
50040.0333,64500,0.002465894,0.983679693,25.01
50160.0333,64620,0.002465888,0.983679693,25.03
50280.0333,64740,0.002465882,0.983679693,25.12
50400.0333,64740,0.002465882,0.983679693,25.05
50520.0333,64920,0.002465877,0.983679693,25.22
50640.0333,65040,0.002465871,0.983679693,25.04
50760.0333,65160,0.002465865,0.983679693,25.15
50880.0333,65280,0.002465861,0.983679693,24.93
51000.0333,65400,0.002465855,0.983679693,24.9
51120.0333,65520,0.002465849,0.983679693,24.89
51240.0333,65640,0.002465844,0.983679693,25.18
51360.0333,65760,0.002465838,0.983679693,25.12
51480.0333,65940,0.002465832,0.983679693,24.93
51600.0333,66060,0.002465826,0.983679693,25.15
51720.0333,66180,0.00246582,0.983679693,24.93
51840.0333,66300,0.002465816,0.983679693,25.16
51960.0333,66420,0.00246581,0.983679693,24.97
52080.0333,66540,0.002465804,0.983679693,24.94
52200.0333,66660,0.002465799,0.983679693,25.09
52320.0333,66660,0.002465799,0.983679693,24.7
52440.0333,66840,0.002465793,0.983679693,24.79
52560.0333,66960,0.002465787,0.983679693,25.03
52680.0333,67080,0.002465782,0.983679693,24.88
52800.0333,67200,0.002465776,0.983679693,24.69
52920.0333,67320,0.002465771,0.983679693,25.09
53040.0333,67440,0.002465766,0.983679693,25.15
53160.0333,67560,0.00246576,0.983679693,25.15
53280.0333,67680,0.002465754,0.983679693,25.28
53400.0333,67860,0.002465749,0.983679693,24.97
53520.0333,67980,0.002465743,0.983679693,24.93
53640.0333,68100,0.002465737,0.983679693,24.78
53760.0333,68220,0.002465731,0.983679693,25.06
53880.0333,68340,0.002465725,0.983679693,25.22
54000.0333,68460,0.00246572,0.983679693,24.74
54120.0333,68580,0.002465716,0.983679693,24.94
54240.0333,68580,0.002465716,0.983679693,25.55
54360.0333,68760,0.00246571,0.983679693,25.19
54480.0333,68880,0.002465704,0.983679693,25.14
54600.0333,69000,0.002465698,0.983679693,24.88
54720.0333,69120,0.002465692,0.983679693,25.09
54840.0333,69240,0.002465687,0.983679693,24.72
54960.0333,69360,0.002465681,0.983679693,25.32
55080.0333,69480,0.002465675,0.983679693,25.17
55200.0333,69660,0.002465671,0.983679693,25.08
55320.0333,69780,0.002465665,0.983679693,24.82
55440.0333,69900,0.002465659,0.983679693,24.91
55560.0333,70020,0.002465654,0.983679693,25.1
55680.0333,70140,0.002465646,0.983679693,25.23
55800.0333,70260,0.002465642,0.983679693,24.9
55920.0333,70380,0.002465636,0.983679693,24.77
56040.0333,70500,0.00246563,0.983679693,25.16
56160.0333,70500,0.00246563,0.983679693,25.17
56280.0333,70680,0.002465625,0.983679693,25.04
56400.0333,70800,0.00246562,0.983679693,24.77
56520.0333,70920,0.002465615,0.983679693,24.98
56640.0333,71040,0.002465609,0.983679693,25.26
56760.0333,71160,0.002465603,0.983679693,25.01
56880.0333,71280,0.002465597,0.983679693,25.06
57000.0333,71400,0.002465592,0.983679693,25.08
57120.0333,71580,0.002465586,0.983679693,25.06
57240.0333,71700,0.00246558,0.983679693,25.09
57360.0333,71820,0.002465575,0.983679693,24.82
57480.0333,71940,0.00246557,0.983679693,24.88
57600.0333,72060,0.002465564,0.983679693,25.05
57720.0333,72180,0.002465559,0.983679693,25.15
57840.0333,72300,0.002465552,0.983679693,24.96
57960.0333,72420,0.002465546,0.983679693,25.01
58080.0333,72420,0.002465546,0.983679693,25.11
58200.0333,72600,0.002465541,0.983679693,24.8
58320.0333,72720,0.002465535,0.983679693,24.7
58440.0333,72840,0.00246553,0.983679693,24.94
58560.0333,72960,0.002465524,0.983679693,25.16
58680.0333,73080,0.00246552,0.983679693,25.17
58800.0333,73200,0.002465514,0.983679693,25.12
58920.0333,73320,0.002465508,0.983679693,25.16
59040.0333,73500,0.002465502,0.983679693,25.06
59160.0333,73620,0.002465497,0.983679693,25.16
59280.0333,73740,0.002465491,0.983679693,25.16
59400.0333,73860,0.002465485,0.983679693,25.1
59520.0333,73980,0.002465479,0.983679693,25.27
59640.0333,74100,0.002465475,0.983679693,25.18
59760.0333,74220,0.002465469,0.983679693,25.16
59880.0333,74220,0.002465469,0.983679693,25.06
60000.0333,74400,0.002465463,0.983679693,25.21
60120.0333,74520,0.002465458,0.983679693,25.03
60240.0333,74640,0.002465451,0.983679693,24.96
60360.0333,74760,0.002465446,0.983679693,25.12
60480.0333,74880,0.00246544,0.983679693,25.22
60600.0333,75000,0.002465435,0.983679693,25.01
60720.0333,75120,0.002465429,0.983679693,25.36
60840.0333,75240,0.002465424,0.983679693,25.32
60960.0333,75420,0.002465419,0.983679693,25.12
61080.0333,75540,0.002465413,0.983679693,24.8
61200.0333,75660,0.002465407,0.983679693,25.17
61320.0333,75780,0.002465402,0.983679693,25.06
61440.0333,75900,0.002465396,0.983679693,24.98
61560.0333,76020,0.00246539,0.983679693,25.21
61680.0333,76140,0.002465384,0.983679693,24.71
61800.0333,76140,0.002465384,0.983679693,25.18
61920.0333,76320,0.002465379,0.983679693,24.69
62040.0333,76440,0.002465374,0.983679693,25
62160.0333,76560,0.002465368,0.983679693,25.14
62280.0333,76680,0.002465363,0.983679693,24.96
62400.0333,76800,0.002465357,0.983679693,25
62520.0333,76920,0.00246535,0.983679693,24.72
62640.0333,77040,0.002465345,0.983679693,25.17
62760.0333,77160,0.00246534,0.983679693,25.06
62880.0333,77340,0.002465334,0.983679693,25.19
63000.0333,77460,0.00246533,0.983679693,25.07
63120.0333,77580,0.002465324,0.983679693,25.16
63240.0333,77700,0.002465318,0.983679693,24.85
63360.0333,77820,0.002465312,0.983679693,24.88
63480.0333,77940,0.002465306,0.983679693,24.97
63600.0333,78060,0.002465301,0.983679693,24.83
63720.0333,78060,0.002465301,0.983679693,25.17
63840.0333,78240,0.002465295,0.983679693,25.15
63960.0333,78360,0.002465289,0.983679693,24.93
64080.0333,78480,0.002465283,0.983679693,25.26
64200.0333,78600,0.002465279,0.983679693,25.08
64320.0333,78720,0.002465273,0.983679693,25.15
64440.0333,78840,0.002465268,0.983679693,24.9
64560.0333,78960,0.002465262,0.983679693,24.65
64680.0333,79140,0.002465256,0.983679693,25.07
64800.0333,79260,0.00246525,0.983679693,24.97
64920.0333,79380,0.002465245,0.983679693,25.09
65040.0333,79500,0.002465239,0.983679693,24.94
65160.0333,79620,0.002465234,0.983679693,24.93
65280.0333,79740,0.002465229,0.983679693,25.1
65400.0333,79860,0.002465223,0.983679693,25.18
65520.0333,79980,0.002465217,0.983679693,24.75
65640.0333,79980,0.002465217,0.983679693,25.28
