Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
19440.0333,102300,0.016205968,0.985439344,23.54
19560.0333,102300,0.016205968,0.985439344,23.41
19680.0333,102480,0.016205866,0.985439344,23.41
19800.0333,102600,0.016205763,0.985439344,22.97
19920.0333,102720,0.01620566,0.985439344,23.55
20040.0333,102840,0.016205557,0.985439344,23.32
20160.0333,102960,0.016205454,0.985439344,23.35
20280.0333,103080,0.016205353,0.985439344,23.56
20400.0333,103200,0.016205249,0.985439344,23.33
20520.0333,103320,0.016205146,0.985439344,23.44
20640.0333,103500,0.016205044,0.985439344,23.32
20760.0333,103620,0.016204939,0.985439344,23.43
20880.0333,103740,0.016204837,0.985439344,23.08
21000.0333,103860,0.016204735,0.985439344,23.51
21120.0333,103980,0.016204632,0.985439344,23.3
21240.0333,104100,0.01620453,0.985439344,23.57
21360.0333,104220,0.016204426,0.985439344,23.59
21480.0333,104340,0.016204324,0.985439344,23.42
21600.0333,104340,0.016204324,0.985439344,23.57
21720.0333,104520,0.016204221,0.985439344,23.36
21840.0333,104640,0.016204119,0.985439344,23.25
21960.0333,104760,0.016204016,0.985439344,23.3
22080.0333,104880,0.016203913,0.985439344,23.23
22200.0333,105000,0.01620381,0.985439344,23.26
22320.0333,105120,0.016203705,0.985439344,23.64
22440.0333,105240,0.016203604,0.985439344,23.58
22560.0333,105360,0.016203502,0.985439344,23.61
22680.0333,105540,0.016203398,0.985439344,23.47
22800.0333,105660,0.016203296,0.985439344,23.47
22920.0333,105780,0.016203192,0.985439344,23.6
23040.0333,105900,0.016203091,0.985439344,23.3
23160.0333,106020,0.016202988,0.985439344,23.29
23280.0333,106140,0.016202886,0.985439344,23.34
23400.0333,106260,0.016202783,0.985439344,23.39
23520.0333,106380,0.01620268,0.985439344,23.13
23640.0333,106380,0.01620268,0.985439344,23.46
23760.0333,106560,0.016202577,0.985439344,23.61
23880.0333,106680,0.016202473,0.985439344,23.65
