Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data            Data            Data            Data            Data            Data            Data            Data            Data,Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge            IFT             Diam            LYb             LYBeta          LYErr           ApexX           ApexY           A.R.,Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
83401.1667,83400.0334,280,1.163,1.163,4.4613,2.0772,1.9182,255,212,0,255,105,83401.1667,83400.0334,280,1.163,1.163,4.4613,2.0772,1.9524,255,212,0,255,105
83701.1667,83700.0334,281,1.152,1.152,4.3977,2.0772,1.9182,255,218,0,255,105,83701.1667,83700.0334,281,1.152,1.152,4.3977,2.0772,1.9524,255,218,0,255,105
84001.1667,84000.0334,282,1.157,1.157,4.4371,2.0772,1.9182,255,218,0,255,105,84001.1667,84000.0334,282,1.157,1.157,4.4371,2.0772,1.9524,255,218,0,255,105
84301.1667,84300.0334,283,1.159,1.159,4.4526,2.0774,1.9182,255,204,0,255,105,84301.1667,84300.0334,283,1.159,1.159,4.4526,2.0774,1.9524,255,204,0,255,105
84601.1667,84600.0334,284,1.158,1.158,4.4501,2.0772,1.9182,255,202,0,255,105,84601.1667,84600.0334,284,1.158,1.158,4.4501,2.0772,1.9524,255,202,0,255,105
84901.1667,84900.0334,285,1.163,1.163,4.4661,2.0771,1.9182,255,202,0,255,105,84901.1667,84900.0334,285,1.163,1.163,4.4661,2.0771,1.9524,255,202,0,255,105
85201.1667,85200.0334,286,1.158,1.158,4.4447,2.077,1.9182,255,202,0,255,105,85201.1667,85200.0334,286,1.158,1.158,4.4447,2.077,1.9524,255,202,0,255,105
85501.1667,85500.0334,287,1.14,1.14,4.4125,2.0776,1.9353,255,196,0,255,105,85501.1667,85500.0334,287,1.14,1.14,4.4125,2.0776,1.9438,255,196,0,255,105
85801.1667,85800.0334,288,1.082,1.082,4.2857,2.076,1.9524,255,190,0,255,105,85801.1667,85800.0334,288,1.082,1.082,4.2857,2.076,1.9267,255,190,0,255,105
86101.1667,86100.0334,289,1.083,1.083,4.3178,2.075,1.9524,255,191,0,255,105,86101.1667,86100.0334,289,1.058,1.058,4.1882,2.075,1.9267,255,191,0,255,105
86401.1667,86400.0334,290,1.079,1.079,4.2963,2.0743,1.9353,255,194,0,255,105,86401.1667,86400.0334,290,1.054,1.054,4.1741,2.0743,1.9353,255,194,0,255,105
86701.1667,86700.0334,291,1.059,1.059,4.1929,2.0736,1.9267,255,190,0,255,105,86701.1667,86700.0334,291,1.059,1.059,4.1929,2.0736,1.9267,255,190,0,255,105
87001.1667,87000.0334,292,1.067,1.067,4.2557,2.0733,1.9524,255,193,0,255,105,87001.1667,87000.0334,292,1.042,1.042,4.1483,2.0733,1.9267,255,193,0,255,105
87301.1667,87300.0334,293,1.059,1.059,4.189,2.0733,1.9267,255,189,0,255,105,87301.1667,87300.0334,293,1.034,1.034,4.127,2.0733,1.9267,255,189,0,255,105
87601.1667,87600.0334,294,1.083,1.083,4.3203,2.0729,1.9524,255,194,0,255,105,87601.1667,87600.0334,294,1.057,1.057,4.1823,2.0729,1.9438,255,194,0,255,105
87901.1667,87900.0334,295,1.068,1.068,4.259,2.0728,1.9524,255,193,0,255,105,87901.1667,87900.0334,295,1.043,1.043,4.1499,2.0728,1.9438,255,193,0,255,105
88201.1667,88200.0334,296,1.083,1.083,4.3345,2.0728,1.9353,255,190,0,255,105,88201.1667,88200.0334,296,1.056,1.056,4.1865,2.0728,1.9438,255,190,0,255,105
88501.1667,88500.0334,297,1.083,1.083,4.3109,2.0726,1.9267,255,189,0,255,105,88501.1667,88500.0334,297,1.057,1.057,4.182,2.0726,1.9353,255,189,0,255,105
88801.1667,88800.0334,298,1.08,1.08,4.3044,2.0725,1.9267,255,190,0,255,105,88801.1667,88800.0334,298,1.055,1.055,4.1825,2.0725,1.9353,255,190,0,255,105
89101.1667,89100.0334,299,1.061,1.061,4.1941,2.0724,1.9267,255,193,0,255,105,89101.1667,89100.0334,299,1.036,1.036,4.1317,2.0724,1.9353,255,193,0,255,105
89401.1667,89400.0334,300,1.073,1.073,4.2716,2.072,1.9353,255,194,0,255,105,89401.1667,89400.0334,300,1.073,1.073,4.2716,2.072,1.9438,255,194,0,255,105
89701.1667,89700.0334,301,1.074,1.074,4.277,2.0724,1.9353,255,190,0,255,105,89701.1667,89700.0334,301,1.074,1.074,4.277,2.0724,1.9438,255,190,0,255,105
90001.1667,90000.0334,302,1.061,1.061,4.1923,2.0724,1.9438,255,188,0,255,105,90001.1667,90000.0334,302,1.061,1.061,4.1923,2.0724,1.9438,255,188,0,255,105
90301.1667,90300.0334,303,1.069,1.069,4.2559,2.0722,1.9182,255,189,0,255,105,90301.1667,90300.0334,303,1.069,1.069,4.2559,2.0722,1.9267,255,189,0,255,105
90601.1667,90600.0334,304,1.069,1.069,4.2738,2.0723,1.9182,255,191,0,255,105,90601.1667,90600.0334,304,1.069,1.069,4.2738,2.0723,1.9267,255,191,0,255,105
90901.1667,90900.0334,305,1.065,1.065,4.2115,2.0723,1.9182,255,192,0,255,105,90901.1667,90900.0334,305,1.065,1.065,4.2115,2.0723,1.9267,255,192,0,255,105
91201.1667,91200.0334,306,1.077,1.077,4.2906,2.0721,1.9524,255,191,0,255,105,91201.1667,91200.0334,306,1.077,1.077,4.2906,2.0721,1.9267,255,191,0,255,105
91501.1667,91500.0334,307,1.074,1.074,4.2766,2.0719,1.9524,255,192,0,255,105,91501.1667,91500.0334,307,1.074,1.074,4.2766,2.0719,1.9267,255,192,0,255,105
91801.1667,91800.0334,308,1.073,1.073,4.2921,2.0722,1.9524,255,194,0,255,105,91801.1667,91800.0334,308,1.073,1.073,4.2921,2.0722,1.9267,255,194,0,255,105
92101.1667,92100.0334,309,1.088,1.088,4.3338,2.0721,1.9438,255,192,0,255,105,92101.1667,92100.0334,309,1.063,1.063,4.1976,2.0721,1.9267,255,192,0,255,105
92401.1667,92400.0334,310,1.058,1.058,4.1866,2.0721,1.9267,255,194,0,255,105,92401.1667,92400.0334,310,1.058,1.058,4.1866,2.0721,1.9267,255,194,0,255,105
92701.1667,92700.0334,311,1.073,1.073,4.2711,2.0721,1.9438,255,195,0,255,105,92701.1667,92700.0334,311,1.048,1.048,4.1613,2.0721,1.9267,255,195,0,255,105
93001.1667,93000.0334,312,1.088,1.088,4.3284,2.072,1.9182,255,195,0,255,105,93001.1667,93000.0334,312,1.062,1.062,4.1984,2.072,1.9524,255,195,0,255,105
93301.1667,93300.0334,313,1.083,1.083,4.3089,2.0723,1.9182,255,191,0,255,105,93301.1667,93300.0334,313,1.058,1.058,4.1848,2.0723,1.9524,255,191,0,255,105
93601.1667,93600.0334,314,1.085,1.085,4.3176,2.0723,1.9182,255,190,0,255,105,93601.1667,93600.0334,314,1.059,1.059,4.1946,2.0723,1.9524,255,190,0,255,105
93901.1667,93900.0334,315,1.075,1.075,4.2776,2.0723,1.9182,255,193,0,255,105,93901.1667,93900.0334,315,1.075,1.075,4.2776,2.0723,1.9182,255,193,0,255,105
94201.1667,94200.0334,316,1.066,1.066,4.217,2.0721,1.9267,255,190,0,255,105,94201.1667,94200.0334,316,1.066,1.066,4.217,2.0721,1.9182,255,190,0,255,105
94501.1667,94500.0334,317,1.07,1.07,4.2785,2.0722,1.9267,255,192,0,255,105,94501.1667,94500.0334,317,1.07,1.07,4.2785,2.0722,1.9182,255,192,0,255,105
94801.1667,94800.0334,318,1.066,1.066,4.2163,2.0723,1.9267,255,195,0,255,105,94801.1667,94800.0334,318,1.066,1.066,4.2163,2.0723,1.9182,255,195,0,255,105
95101.1667,95100.0334,319,1.056,1.056,4.1798,2.0722,1.9353,255,191,0,255,105,95101.1667,95100.0334,319,1.056,1.056,4.1798,2.0722,1.9182,255,191,0,255,105
95401.1667,95400.0334,320,1.065,1.065,4.2099,2.0722,1.9353,255,188,0,255,105,95401.1667,95400.0334,320,1.065,1.065,4.2099,2.0722,1.9182,255,188,0,255,105
95701.1667,95700.0334,321,1.057,1.057,4.183,2.0723,1.9353,255,191,0,255,105,95701.1667,95700.0334,321,1.057,1.057,4.183,2.0723,1.9182,255,191,0,255,105
96001.1667,96000.0334,322,1.071,1.071,4.219,2.072,1.9353,255,188,0,255,105,96001.1667,96000.0334,322,1.071,1.071,4.219,2.072,1.9438,255,188,0,255,105
96301.1667,96300.0334,323,1.077,1.077,4.2962,2.0723,1.9353,255,192,0,255,105,96301.1667,96300.0334,323,1.077,1.077,4.2962,2.0723,1.9438,255,192,0,255,105
96601.1667,96600.0334,324,1.066,1.066,4.211,2.0723,1.9353,255,191,0,255,105,96601.1667,96600.0334,324,1.066,1.066,4.211,2.0723,1.9438,255,191,0,255,105
96901.1667,96900.0334,325,1.06,1.06,4.19,2.0723,1.9353,255,189,0,255,105,96901.1667,96900.0334,325,1.06,1.06,4.19,2.0723,1.9438,255,189,0,255,105
97201.1667,97200.0334,326,1.088,1.088,4.3543,2.0721,1.961,255,194,0,255,105,97201.1667,97200.0334,326,1.061,1.061,4.1994,2.0721,1.9438,255,194,0,255,105
97501.1667,97500.0334,327,1.09,1.09,4.3389,2.0723,1.961,255,193,0,255,105,97501.1667,97500.0334,327,1.064,1.064,4.2067,2.0723,1.9438,255,193,0,255,105
97801.1667,97800.0334,328,1.084,1.084,4.315,2.0724,1.961,255,192,0,255,105,97801.1667,97800.0334,328,1.084,1.084,4.315,2.0724,1.9267,255,192,0,255,105
98101.1667,98100.0334,329,1.076,1.076,4.2922,2.0723,1.961,255,190,0,255,105,98101.1667,98100.0334,329,1.076,1.076,4.2922,2.0723,1.9267,255,190,0,255,105
98401.1667,98400.0334,330,1.082,1.082,4.3031,2.0724,1.961,255,189,0,255,105,98401.1667,98400.0334,330,1.082,1.082,4.3031,2.0724,1.9267,255,189,0,255,105
98701.1667,98700.0334,331,1.081,1.081,4.3105,2.0725,1.961,255,194,0,255,105,98701.1667,98700.0334,331,1.081,1.081,4.3105,2.0725,1.9267,255,194,0,255,105
99001.1667,99000.0334,332,1.065,1.065,4.2068,2.0722,1.9267,255,187,0,255,105,99001.1667,99000.0334,332,1.065,1.065,4.2068,2.0722,1.9267,255,187,0,255,105
99301.1667,99300.0334,333,1.074,1.074,4.2815,2.0721,1.9267,255,192,0,255,105,99301.1667,99300.0334,333,1.074,1.074,4.2815,2.0721,1.9267,255,192,0,255,105
99601.1667,99600.0334,334,1.066,1.066,4.2655,2.0722,1.9182,255,192,0,255,105,99601.1667,99600.0334,334,1.066,1.066,4.2655,2.0722,1.9267,255,192,0,255,105
99901.1667,99900.0334,335,1.063,1.063,4.2041,2.072,1.9182,255,191,0,255,105,99901.1667,99900.0334,335,1.088,1.088,4.3316,2.072,1.9267,255,191,0,255,105
100201.1667,100200.0334,336,1.065,1.065,4.2148,2.0723,1.9182,255,186,0,255,105,100201.1667,100200.0334,336,1.092,1.092,4.3446,2.0723,1.9267,255,186,0,255,105
100501.1667,100500.0334,337,1.071,1.071,4.2811,2.0724,1.9182,255,192,0,255,105,100501.1667,100500.0334,337,1.097,1.097,4.4025,2.0724,1.9267,255,192,0,255,105
100801.1667,100800.0334,338,1.065,1.065,4.2471,2.0722,1.9182,255,188,0,255,105,100801.1667,100800.0334,338,1.091,1.091,4.3713,2.0722,1.9267,255,188,0,255,105
101101.1667,101100.0334,339,1.077,1.077,4.2904,2.0724,1.9353,255,193,0,255,105,101101.1667,101100.0334,339,1.077,1.077,4.2904,2.0724,1.9267,255,193,0,255,105
101401.1667,101400.0334,340,1.065,1.065,4.2152,2.0722,1.9353,255,195,0,255,105,101401.1667,101400.0334,340,1.091,1.091,4.3704,2.0722,1.9267,255,195,0,255,105
101701.1667,101700.0334,341,1.06,1.06,4.1908,2.0725,1.9353,255,196,0,255,105,101701.1667,101700.0334,341,1.085,1.085,4.3162,2.0725,1.9267,255,196,0,255,105
102001.1667,102000.0334,342,1.08,1.08,4.2974,2.0722,1.9353,255,192,0,255,105,102001.1667,102000.0334,342,1.08,1.08,4.2974,2.0722,1.9267,255,192,0,255,105
102301.1667,102300.0334,343,1.084,1.084,4.312,2.072,1.9353,255,192,0,255,105,102301.1667,102300.0334,343,1.084,1.084,4.312,2.072,1.9267,255,192,0,255,105
102601.1667,102600.0334,344,1.08,1.08,4.2976,2.072,1.9353,255,192,0,255,105,102601.1667,102600.0334,344,1.08,1.08,4.2976,2.072,1.9267,255,192,0,255,105
102901.1667,102900.0334,345,1.073,1.073,4.2704,2.0723,1.9353,255,194,0,255,105,102901.1667,102900.0334,345,1.073,1.073,4.2704,2.0723,1.9267,255,194,0,255,105
103201.1667,103200.0334,346,1.072,1.072,4.279,2.0721,1.9353,255,194,0,255,105,103201.1667,103200.0334,346,1.072,1.072,4.279,2.0721,1.9267,255,194,0,255,105
103501.1667,103500.0334,347,1.075,1.075,4.2823,2.0724,1.9353,255,194,0,255,105,103501.1667,103500.0334,347,1.075,1.075,4.2823,2.0724,1.9267,255,194,0,255,105
103801.1667,103800.0334,348,1.069,1.069,4.2571,2.0723,1.9353,255,193,0,255,105,103801.1667,103800.0334,348,1.069,1.069,4.2571,2.0723,1.9267,255,193,0,255,105
104101.1667,104100.0334,349,1.066,1.066,4.2216,2.0721,1.9353,255,189,0,255,105,104101.1667,104100.0334,349,1.066,1.066,4.2216,2.0721,1.9267,255,189,0,255,105
104401.1667,104400.0334,350,1.076,1.076,4.2825,2.0724,1.9353,255,193,0,255,105,104401.1667,104400.0334,350,1.076,1.076,4.2825,2.0724,1.9267,255,193,0,255,105
104701.1667,104700.0334,351,1.07,1.07,4.2602,2.0723,1.9353,255,193,0,255,105,104701.1667,104700.0334,351,1.07,1.07,4.2602,2.0723,1.9267,255,193,0,255,105
105001.1667,105000.0334,352,1.067,1.067,4.258,2.0722,1.9353,255,193,0,255,105,105001.1667,105000.0334,352,1.067,1.067,4.258,2.0722,1.9267,255,193,0,255,105
105301.1667,105300.0334,353,1.058,1.058,4.1867,2.0721,1.9353,255,188,0,255,105,105301.1667,105300.0334,353,1.058,1.058,4.1867,2.0721,1.9267,255,188,0,255,105
105601.1667,105600.0334,354,1.07,1.07,4.2626,2.0721,1.9353,255,195,0,255,105,105601.1667,105600.0334,354,1.07,1.07,4.2626,2.0721,1.9267,255,195,0,255,105
105901.1667,105900.0334,355,1.063,1.063,4.2113,2.0725,1.9353,255,193,0,255,105,105901.1667,105900.0334,355,1.063,1.063,4.2113,2.0725,1.9267,255,193,0,255,105
106201.1667,106200.0334,356,1.085,1.085,4.322,2.0723,1.9182,255,193,0,255,105,106201.1667,106200.0334,356,1.059,1.059,4.1917,2.0723,1.9267,255,193,0,255,105
106501.1667,106500.0334,357,1.088,1.088,4.3342,2.0719,1.9182,255,188,0,255,105,106501.1667,106500.0334,357,1.061,1.061,4.1995,2.0719,1.9267,255,188,0,255,105
106801.1667,106800.0334,358,1.085,1.085,4.3228,2.0722,1.9182,255,190,0,255,105,106801.1667,106800.0334,358,1.085,1.085,4.3228,2.0722,1.9267,255,190,0,255,105
107101.1667,107100.0334,359,1.064,1.064,4.204,2.0721,1.9438,255,188,0,255,105,107101.1667,107100.0334,359,1.091,1.091,4.3569,2.0721,1.9267,255,188,0,255,105
107401.1667,107400.0334,360,1.078,1.078,4.2942,2.072,1.9353,255,191,0,255,105,107401.1667,107400.0334,360,1.078,1.078,4.2942,2.072,1.9267,255,191,0,255,105
107701.1667,107700.0334,361,1.083,1.083,4.3114,2.0723,1.9353,255,190,0,255,105,107701.1667,107700.0334,361,1.083,1.083,4.3114,2.0723,1.9267,255,190,0,255,105
108001.1667,108000.0334,362,1.08,1.08,4.2946,2.0723,1.9353,255,190,0,255,105,108001.1667,108000.0334,362,1.08,1.08,4.2946,2.0723,1.9267,255,190,0,255,105
108301.1667,108300.0334,363,1.077,1.077,4.2869,2.0723,1.9353,255,191,0,255,105,108301.1667,108300.0334,363,1.077,1.077,4.2869,2.0723,1.9267,255,191,0,255,105
108601.1667,108600.0334,364,1.085,1.085,4.3126,2.0721,1.9353,255,186,0,255,105,108601.1667,108600.0334,364,1.085,1.085,4.3126,2.0721,1.9267,255,186,0,255,105
108901.1667,108900.0334,365,1.077,1.077,4.2907,2.0721,1.9353,255,189,0,255,105,108901.1667,108900.0334,365,1.077,1.077,4.2907,2.0721,1.9267,255,189,0,255,105
109201.1667,109200.0334,366,1.077,1.077,4.2912,2.0721,1.9353,255,191,0,255,105,109201.1667,109200.0334,366,1.077,1.077,4.2912,2.0721,1.9267,255,191,0,255,105
109501.1667,109500.0334,367,1.072,1.072,4.271,2.0722,1.9353,255,189,0,255,105,109501.1667,109500.0334,367,1.072,1.072,4.271,2.0722,1.9267,255,189,0,255,105
109801.1667,109800.0334,368,1.079,1.079,4.2973,2.0721,1.9353,255,191,0,255,105,109801.1667,109800.0334,368,1.079,1.079,4.2973,2.0721,1.9267,255,191,0,255,105
110101.1667,110100.0334,369,1.078,1.078,4.2922,2.0719,1.9353,255,191,0,255,105,110101.1667,110100.0334,369,1.078,1.078,4.2922,2.0719,1.9267,255,191,0,255,105
110401.1667,110400.0334,370,1.072,1.072,4.2702,2.0722,1.9353,255,192,0,255,105,110401.1667,110400.0334,370,1.072,1.072,4.2702,2.0722,1.9267,255,192,0,255,105
110701.1667,110700.0334,371,1.076,1.076,4.2884,2.072,1.9353,255,191,0,255,105,110701.1667,110700.0334,371,1.076,1.076,4.2884,2.072,1.9267,255,191,0,255,105
111001.1667,111000.0334,372,1.076,1.076,4.2832,2.0722,1.9353,255,189,0,255,105,111001.1667,111000.0334,372,1.076,1.076,4.2832,2.0722,1.9267,255,189,0,255,105
111301.1667,111300.0334,373,1.074,1.074,4.2789,2.072,1.9353,255,192,0,255,105,111301.1667,111300.0334,373,1.074,1.074,4.2789,2.072,1.9267,255,192,0,255,105
111601.1667,111600.0334,374,1.088,1.088,4.3347,2.072,1.9267,255,195,0,255,105,111601.1667,111600.0334,374,1.088,1.088,4.3347,2.072,1.9267,255,195,0,255,105
111901.1667,111900.0334,375,1.072,1.072,4.2799,2.0723,1.9182,255,187,0,255,105,111901.1667,111900.0334,375,1.098,1.098,4.4061,2.0723,1.9267,255,187,0,255,105
112201.1667,112200.0334,376,1.076,1.076,4.2878,2.0722,1.9182,255,192,0,255,105,112201.1667,112200.0334,376,1.102,1.102,4.4188,2.0722,1.9267,255,192,0,255,105
112501.1667,112500.0334,377,1.074,1.074,4.2792,2.072,1.9182,255,188,0,255,105,112501.1667,112500.0334,377,1.1,1.1,4.4152,2.072,1.9267,255,188,0,255,105
112801.1667,112800.0334,378,1.072,1.072,4.271,2.0719,1.9182,255,189,0,255,105,112801.1667,112800.0334,378,1.099,1.099,4.4058,2.0719,1.9267,255,189,0,255,105
113101.1667,113100.0334,379,1.083,1.083,4.3244,2.0722,1.9182,255,192,0,255,105,113101.1667,113100.0334,379,1.11,1.11,4.4563,2.0722,1.9267,255,192,0,255,105
113401.1667,113400.0334,380,1.07,1.07,4.2656,2.0722,1.9182,255,190,0,255,105,113401.1667,113400.0334,380,1.096,1.096,4.3945,2.0722,1.9267,255,190,0,255,105
113701.1667,113700.0334,381,1.084,1.084,4.3357,2.0719,1.9267,255,193,0,255,105,113701.1667,113700.0334,381,1.084,1.084,4.3357,2.0719,1.9267,255,193,0,255,105
114001.1667,114000.0334,382,1.072,1.072,4.276,2.0722,1.9353,255,192,0,255,105,114001.1667,114000.0334,382,1.099,1.099,4.4054,2.0722,1.9267,255,192,0,255,105
114301.1667,114300.0334,383,1.07,1.07,4.2635,2.0721,1.9353,255,194,0,255,105,114301.1667,114300.0334,383,1.096,1.096,4.3933,2.0721,1.9267,255,194,0,255,105
114601.1667,114600.0334,384,1.065,1.065,4.2071,2.0719,1.9353,255,191,0,255,105,114601.1667,114600.0334,384,1.091,1.091,4.3395,2.0719,1.9267,255,191,0,255,105
114901.1667,114900.0334,385,1.069,1.069,4.2733,2.0721,1.9353,255,193,0,255,105,114901.1667,114900.0334,385,1.095,1.095,4.4011,2.0721,1.9267,255,193,0,255,105
115201.1667,115200.0334,386,1.069,1.069,4.27,2.072,1.9353,255,192,0,255,105,115201.1667,115200.0334,386,1.096,1.096,4.3978,2.072,1.9267,255,192,0,255,105
115501.1667,115500.0334,387,1.065,1.065,4.2078,2.072,1.9353,255,189,0,255,105,115501.1667,115500.0334,387,1.092,1.092,4.3792,2.072,1.9267,255,189,0,255,105
115801.1667,115800.0334,388,1.064,1.064,4.2086,2.072,1.9353,255,190,0,255,105,115801.1667,115800.0334,388,1.09,1.09,4.3343,2.072,1.9267,255,190,0,255,105
116101.1667,116100.0334,389,1.062,1.062,4.2022,2.072,1.9353,255,192,0,255,105,116101.1667,116100.0334,389,1.088,1.088,4.3266,2.072,1.9267,255,192,0,255,105
116401.1667,116400.0334,390,1.065,1.065,4.2057,2.0721,1.9353,255,192,0,255,105,116401.1667,116400.0334,390,1.091,1.091,4.3429,2.0721,1.9267,255,192,0,255,105
116701.1667,116700.0334,391,1.085,1.085,4.3229,2.0721,1.9438,255,192,0,255,105,116701.1667,116700.0334,391,1.085,1.085,4.3229,2.0721,1.9267,255,192,0,255,105
117001.1667,117000.0334,392,1.073,1.073,4.2732,2.0722,1.9096,255,186,0,255,105,117001.1667,117000.0334,392,1.099,1.099,4.406,2.0722,1.9267,255,186,0,255,105
117301.1667,117300.0334,393,1.066,1.066,4.2111,2.072,1.9096,255,188,0,255,105,117301.1667,117300.0334,393,1.093,1.093,4.3791,2.072,1.9267,255,188,0,255,105
117601.1667,117600.0334,394,1.082,1.082,4.3099,2.0717,1.9438,255,196,0,255,105,117601.1667,117600.0334,394,1.082,1.082,4.3099,2.0717,1.9267,255,196,0,255,105
117901.1667,117900.0334,395,1.094,1.094,4.3865,2.0718,1.9438,255,188,0,255,105,117901.1667,117900.0334,395,1.094,1.094,4.3865,2.0718,1.9267,255,188,0,255,105
118201.1667,118200.0334,396,1.093,1.093,4.3902,2.0721,1.9438,255,194,0,255,105,118201.1667,118200.0334,396,1.093,1.093,4.3902,2.0721,1.9267,255,194,0,255,105
118501.1667,118500.0334,397,1.092,1.092,4.3494,2.0719,1.9438,255,189,0,255,105,118501.1667,118500.0334,397,1.092,1.092,4.3494,2.0719,1.9267,255,189,0,255,105
118801.1667,118800.0334,398,1.091,1.091,4.3796,2.0721,1.9438,255,193,0,255,105,118801.1667,118800.0334,398,1.091,1.091,4.3796,2.0721,1.9267,255,193,0,255,105
119101.1667,119100.0334,399,1.093,1.093,4.3815,2.0721,1.9438,255,193,0,255,105,119101.1667,119100.0334,399,1.093,1.093,4.3815,2.0721,1.9267,255,193,0,255,105
119401.1667,119400.0334,400,1.088,1.088,4.3373,2.0719,1.9438,255,189,0,255,105,119401.1667,119400.0334,400,1.088,1.088,4.3373,2.0719,1.9267,255,189,0,255,105
119701.1667,119700.0334,401,1.083,1.083,4.3065,2.0719,1.9438,255,193,0,255,105,119701.1667,119700.0334,401,1.083,1.083,4.3065,2.0719,1.9267,255,193,0,255,105
120001.1667,120000.0334,402,1.089,1.089,4.3368,2.072,1.9438,255,194,0,255,105,120001.1667,120000.0334,402,1.089,1.089,4.3368,2.072,1.9267,255,194,0,255,105
120301.1667,120300.0334,403,1.09,1.09,4.3402,2.072,1.9438,255,194,0,255,105,120301.1667,120300.0334,403,1.09,1.09,4.3402,2.072,1.9267,255,194,0,255,105
120601.1667,120600.0334,404,1.08,1.08,4.2981,2.0718,1.9438,255,188,0,255,105,120601.1667,120600.0334,404,1.08,1.08,4.2981,2.0718,1.9267,255,188,0,255,105
120901.1667,120900.0334,405,1.085,1.085,4.3297,2.0719,1.9438,255,194,0,255,105,120901.1667,120900.0334,405,1.085,1.085,4.3297,2.0719,1.9267,255,194,0,255,105
121201.1667,121200.0334,406,1.088,1.088,4.3214,2.0721,1.9438,255,190,0,255,105,121201.1667,121200.0334,406,1.088,1.088,4.3214,2.0721,1.9267,255,190,0,255,105
121501.1667,121500.0334,407,1.086,1.086,4.3183,2.072,1.9438,255,192,0,255,105,121501.1667,121500.0334,407,1.086,1.086,4.3183,2.072,1.9267,255,192,0,255,105
121801.1667,121800.0334,408,1.086,1.086,4.3362,2.0719,1.9438,255,188,0,255,105,121801.1667,121800.0334,408,1.086,1.086,4.3362,2.0719,1.9267,255,188,0,255,105
122101.1667,122100.0334,409,1.087,1.087,4.3423,2.072,1.9438,255,194,0,255,105,122101.1667,122100.0334,409,1.087,1.087,4.3423,2.072,1.9267,255,194,0,255,105
122401.1667,122400.0334,410,1.091,1.091,4.3751,2.0719,1.9438,255,188,0,255,105,122401.1667,122400.0334,410,1.091,1.091,4.3751,2.0719,1.9267,255,188,0,255,105
122701.1667,122700.0334,411,1.079,1.079,4.3027,2.072,1.9438,255,190,0,255,105,122701.1667,122700.0334,411,1.106,1.106,4.4365,2.072,1.9353,255,190,0,255,105
123001.1667,123000.0334,412,1.082,1.082,4.3094,2.0719,1.9438,255,194,0,255,105,123001.1667,123000.0334,412,1.108,1.108,4.4588,2.0719,1.9353,255,194,0,255,105
123301.1667,123300.0334,413,1.087,1.087,4.344,2.072,1.9438,255,188,0,255,105,123301.1667,123300.0334,413,1.113,1.113,4.4662,2.072,1.9353,255,188,0,255,105
123601.1667,123600.0334,414,1.079,1.079,4.293,2.0719,1.9438,255,188,0,255,105,123601.1667,123600.0334,414,1.105,1.105,4.4391,2.0719,1.9353,255,188,0,255,105
123901.1667,123900.0334,415,1.082,1.082,4.3009,2.0721,1.9438,255,194,0,255,105,123901.1667,123900.0334,415,1.108,1.108,4.4488,2.0721,1.9353,255,194,0,255,105
124201.1667,124200.0334,416,1.085,1.085,4.3209,2.0719,1.9438,255,195,0,255,105,124201.1667,124200.0334,416,1.111,1.111,4.4636,2.0719,1.9353,255,195,0,255,105
124501.1667,124500.0334,417,1.08,1.08,4.3087,2.072,1.9438,255,192,0,255,105,124501.1667,124500.0334,417,1.106,1.106,4.4391,2.072,1.9353,255,192,0,255,105
124801.1667,124800.0334,418,1.075,1.075,4.2846,2.0721,1.9438,255,190,0,255,105,124801.1667,124800.0334,418,1.101,1.101,4.4238,2.0721,1.9353,255,190,0,255,105
125101.1667,125100.0334,419,1.075,1.075,4.2867,2.072,1.9438,255,192,0,255,105,125101.1667,125100.0334,419,1.101,1.101,4.4135,2.072,1.9353,255,192,0,255,105
125401.1667,125400.0334,420,1.083,1.083,4.3302,2.0718,1.9438,255,190,0,255,105,125401.1667,125400.0334,420,1.109,1.109,4.4584,2.0718,1.9353,255,190,0,255,105
125701.1667,125700.0334,421,1.077,1.077,4.2933,2.0719,1.9438,255,193,0,255,105,125701.1667,125700.0334,421,1.103,1.103,4.4325,2.0719,1.9353,255,193,0,255,105
126001.1667,126000.0334,422,1.085,1.085,4.3265,2.072,1.9438,255,189,0,255,105,126001.1667,126000.0334,422,1.113,1.113,4.4593,2.072,1.9353,255,189,0,255,105
126301.1667,126300.0334,423,1.084,1.084,4.3174,2.0719,1.9438,255,190,0,255,105,126301.1667,126300.0334,423,1.111,1.111,4.462,2.0719,1.9353,255,190,0,255,105
126601.1667,126600.0334,424,1.077,1.077,4.2908,2.0719,1.9438,255,194,0,255,105,126601.1667,126600.0334,424,1.103,1.103,4.4271,2.0719,1.9353,255,194,0,255,105
126901.1667,126900.0334,425,1.087,1.087,4.3614,2.0717,1.9438,255,188,0,255,105,126901.1667,126900.0334,425,1.114,1.114,4.4647,2.0717,1.9353,255,188,0,255,105
127201.1667,127200.0334,426,1.086,1.086,4.3177,2.0719,1.9438,255,191,0,255,105,127201.1667,127200.0334,426,1.112,1.112,4.4549,2.0719,1.9353,255,191,0,255,105
