Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
26161.1333,26160.0333,220,4.452,4.452,10.803,2.0631,2.0419,255,211,0,255,105
26281.1333,26280.0333,221,4.456,4.456,10.809,2.064,2.0247,255,217,0,255,105
26401.1333,26400.0333,222,4.45,4.45,10.796,2.0623,2.0333,255,210,0,255,105
26521.1333,26520.0333,223,4.443,4.443,10.782,2.0641,2.0333,255,218,0,255,105
26641.1333,26640.0333,224,4.428,4.428,10.756,2.0634,2.0333,255,223,0,255,105
26761.1333,26760.0333,225,4.443,4.443,10.784,2.0633,2.0333,255,231,0,255,105
26881.1333,26880.0333,226,4.451,4.451,10.798,2.0636,2.0247,255,213,0,255,105
27001.1333,27000.0333,227,4.438,4.438,10.774,2.0637,2.0333,255,210,0,255,105
27121.1333,27120.0333,228,4.429,4.429,10.756,2.0636,2.0333,255,210,0,255,105
27241.1333,27240.0333,229,4.466,4.466,10.828,2.064,2.0333,255,213,0,255,105
27361.1333,27360.0333,230,4.438,4.438,10.774,2.0637,2.0333,255,213,0,255,105
27481.1333,27480.0333,231,4.456,4.456,10.81,2.0617,2.0333,255,212,0,255,105
27601.1333,27600.0333,232,4.433,4.433,10.767,2.0606,2.0333,255,217,0,255,105
27721.1333,27720.0333,233,4.433,4.433,10.768,2.0619,2.0333,255,227,0,255,105
27841.1333,27840.0333,234,4.463,4.463,10.825,2.0628,2.0247,255,228,0,255,105
27961.1333,27960.0333,235,4.436,4.436,10.77,2.0642,2.0333,255,211,0,255,105
28081.1333,28080.0333,236,4.452,4.452,10.8,2.0622,2.0247,255,212,0,255,105
28201.1333,28200.0333,237,4.433,4.433,10.764,2.0618,2.0333,255,227,0,255,105
28321.1333,28320.0333,238,4.443,4.443,10.785,2.0614,2.0333,255,210,0,255,105
28441.1333,28440.0333,239,4.45,4.45,10.797,2.0637,2.0333,255,221,0,255,105
28561.1333,28560.0333,240,4.456,4.456,10.808,2.0625,2.0333,255,212,0,255,105
28681.1333,28680.0333,241,4.434,4.434,10.767,2.0634,2.0333,255,212,0,255,105
28801.1333,28800.0333,242,4.452,4.452,10.802,2.062,2.0333,255,216,0,255,105
28921.1333,28920.0333,243,4.438,4.438,10.775,2.0634,2.0333,255,233,0,255,105
29041.1333,29040.0333,244,4.424,4.424,10.746,2.0638,2.0333,255,210,0,255,105
29161.1333,29160.0333,245,4.434,4.434,10.767,2.0631,2.0333,255,212,0,255,105
29281.1333,29280.0333,246,4.448,4.448,10.793,2.0617,2.0333,255,209,0,255,105
29401.1333,29400.0333,247,4.433,4.433,10.769,2.06,2.0333,255,213,0,255,105
29521.1333,29520.0333,248,4.441,4.441,10.78,2.0635,2.0333,255,209,0,255,105
29641.1333,29640.0333,249,4.444,4.444,10.79,2.0606,2.0333,255,211,0,255,105
29761.1333,29760.0333,250,4.433,4.433,10.764,2.0637,2.0333,255,210,0,255,105
29881.1333,29880.0333,251,4.434,4.434,10.766,2.0638,2.0333,255,213,0,255,105
