Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
16681.1333,16680.0333,141,4.948,4.948,11.765,2.0829,2.0419,255,214,0,255,105
16801.1333,16800.0333,142,4.952,4.952,11.773,2.0826,2.0333,255,210,0,255,105
16921.1333,16920.0333,143,4.934,4.934,11.737,2.083,2.0333,255,234,0,255,105
17041.1333,17040.0333,144,4.927,4.927,11.725,2.0821,2.0333,255,226,0,255,105
17161.1333,17160.0333,145,4.948,4.948,11.766,2.0827,2.0419,255,226,0,255,105
17281.1333,17280.0333,146,4.953,4.953,11.774,2.0831,2.0591,255,223,0,255,105
17401.1333,17400.0333,147,4.957,4.957,11.781,2.0833,2.0419,255,211,0,255,105
17521.1333,17520.0333,148,4.955,4.955,11.78,2.0823,2.0333,255,211,0,255,105
17641.1333,17640.0333,149,4.953,4.953,11.77,2.0826,2.0419,255,211,0,255,105
17761.1333,17760.0333,150,4.934,4.934,11.731,2.0817,2.0419,255,233,0,255,105
17881.1333,17880.0333,151,4.903,4.903,11.673,2.0815,2.0333,255,211,0,255,105
18001.1333,18000.0333,152,4.911,4.911,11.686,2.0817,2.0333,255,219,0,255,105
18121.1333,18120.0333,153,4.887,4.887,11.639,2.0816,2.0505,255,209,0,255,105
18241.1333,18240.0333,154,4.895,4.895,11.657,2.0813,2.0247,255,212,0,255,105
18361.1333,18360.0333,155,4.895,4.895,11.658,2.0805,2.0505,255,223,0,255,105
18481.1333,18480.0333,156,4.887,4.887,11.64,2.0812,2.0247,255,210,0,255,105
18601.1333,18600.0333,157,4.871,4.871,11.61,2.081,2.0247,255,210,0,255,105
18721.1333,18720.0333,158,4.879,4.879,11.623,2.0815,2.0247,255,217,0,255,105
18841.1333,18840.0333,159,4.879,4.879,11.625,2.0809,2.0419,255,209,0,255,105
18961.1333,18960.0333,160,4.897,4.897,11.659,2.0811,2.0247,255,211,0,255,105
19081.1333,19080.0333,161,4.867,4.867,11.602,2.0803,2.0247,255,214,0,255,105
19201.1333,19200.0333,162,4.892,4.892,11.651,2.0808,2.0247,255,236,0,255,105
19321.1333,19320.0333,163,4.887,4.887,11.641,2.0803,2.0247,255,245,0,255,105
19441.1333,19440.0333,164,4.866,4.866,11.601,2.0801,2.0247,255,213,0,255,105
19561.1333,19560.0333,165,4.873,4.873,11.612,2.081,2.0247,255,215,0,255,105
19681.1333,19680.0333,166,4.865,4.865,11.598,2.0802,2.0247,255,209,0,255,105
19801.1333,19800.0333,167,4.861,4.861,11.587,2.0806,2.0247,255,216,0,255,105
19921.1333,19920.0333,168,4.891,4.891,11.647,2.0807,2.0162,255,234,0,255,105
20041.1333,20040.0333,169,4.875,4.875,11.617,2.0808,2.0419,255,212,0,255,105
20161.1333,20160.0333,170,4.887,4.887,11.641,2.0808,2.0162,255,210,0,255,105
20281.1333,20280.0333,171,4.887,4.887,11.643,2.0797,2.0162,255,232,0,255,105
20401.1333,20400.0333,172,4.889,4.889,11.645,2.0805,2.0162,255,211,0,255,105
20521.1333,20520.0333,173,4.873,4.873,11.612,2.0802,2.0162,255,212,0,255,105
20641.1333,20640.0333,174,4.881,4.881,11.628,2.0802,2.0162,255,219,0,255,105
20761.1333,20760.0333,175,4.869,4.869,11.605,2.08,2.0162,255,211,0,255,105
20881.1333,20880.0333,176,4.87,4.87,11.608,2.08,2.0162,255,211,0,255,105
21001.1333,21000.0333,177,4.882,4.882,11.628,2.081,2.0162,255,213,0,255,105
21121.1333,21120.0333,178,4.871,4.871,11.608,2.0807,2.0162,255,212,0,255,105
21241.1333,21240.0333,179,4.882,4.882,11.63,2.0799,2.0419,255,236,0,255,105
21361.1333,21360.0333,180,4.879,4.879,11.624,2.0801,2.0162,255,225,0,255,105
21481.1333,21480.0333,181,4.895,4.895,11.656,2.0807,2.0505,255,210,0,255,105
21601.1333,21600.0333,182,4.87,4.87,11.609,2.0796,2.0419,255,213,0,255,105
21721.1333,21720.0333,183,4.872,4.872,11.611,2.08,2.0162,255,215,0,255,105
21841.1333,21840.0333,184,4.882,4.882,11.631,2.0801,2.0419,255,211,0,255,105
21961.1333,21960.0333,185,4.883,4.883,11.632,2.0804,2.0505,255,211,0,255,105
22081.1333,22080.0333,186,4.882,4.882,11.634,2.0793,2.0333,255,232,0,255,105
22201.1333,22200.0333,187,4.87,4.87,11.608,2.08,2.0333,255,212,0,255,105
22321.1333,22320.0333,188,4.896,4.896,11.657,2.0802,2.0333,255,217,0,255,105
22441.1333,22440.0333,189,4.869,4.869,11.605,2.0801,2.0333,255,215,0,255,105
22561.1333,22560.0333,190,4.884,4.884,11.637,2.079,2.0333,255,210,0,255,105
22681.1333,22680.0333,191,4.898,4.898,11.66,2.0809,2.0333,255,217,0,255,105
22801.1333,22800.0333,192,4.886,4.886,11.638,2.0803,2.0333,255,231,0,255,105
22921.1333,22920.0333,193,4.879,4.879,11.63,2.0788,2.0333,255,213,0,255,105
23041.1333,23040.0333,194,4.888,4.888,11.647,2.0789,2.0333,255,209,0,255,105
23161.1333,23160.0333,195,4.88,4.88,11.626,2.0805,2.0333,255,211,0,255,105
23281.1333,23280.0333,196,4.879,4.879,11.624,2.0806,2.0333,255,222,0,255,105
23401.1333,23400.0333,197,4.875,4.875,11.616,2.0804,2.0333,255,211,0,255,105
23521.1333,23520.0333,198,4.881,4.881,11.63,2.0803,2.0333,255,209,0,255,105
23641.1333,23640.0333,199,4.871,4.871,11.61,2.0801,2.0333,255,213,0,255,105
23761.1333,23760.0333,200,4.892,4.892,11.648,2.0811,2.0333,255,210,0,255,105
23881.1333,23880.0333,201,4.878,4.878,11.623,2.08,2.0333,255,216,0,255,105
24001.1333,24000.0333,202,4.879,4.879,11.624,2.0801,2.0333,255,228,0,255,105
24121.1333,24120.0333,203,4.881,4.881,11.629,2.0802,2.0419,255,227,0,255,105
24241.1333,24240.0333,204,4.887,4.887,11.639,2.0802,2.0419,255,213,0,255,105
24361.1333,24360.0333,205,4.892,4.892,11.65,2.0804,2.0419,255,231,0,255,105
24481.1333,24480.0333,206,4.888,4.888,11.643,2.0805,2.0419,255,221,0,255,105
24601.1333,24600.0333,207,4.893,4.893,11.653,2.0801,2.0247,255,219,0,255,105
24721.1333,24720.0333,208,4.885,4.885,11.636,2.0805,2.0505,255,226,0,255,105
24841.1333,24840.0333,209,4.904,4.904,11.672,2.0804,2.0419,255,210,0,255,105
24961.1333,24960.0333,210,4.895,4.895,11.658,2.0795,2.0419,255,212,0,255,105
25081.1333,25080.0333,211,4.895,4.895,11.655,2.0804,2.0419,255,210,0,255,105
25201.1333,25200.0333,212,4.88,4.88,11.627,2.0798,2.0505,255,224,0,255,105
25321.1333,25320.0333,213,4.882,4.882,11.63,2.0805,2.0333,255,225,0,255,105
25441.1333,25440.0333,214,4.886,4.886,11.636,2.0813,2.0505,255,221,0,255,105
25561.1333,25560.0333,215,4.896,4.896,11.66,2.0791,2.0419,255,211,0,255,105
25681.1333,25680.0333,216,4.881,4.881,11.628,2.08,2.0419,255,214,0,255,105
25801.1333,25800.0333,217,4.882,4.882,11.627,2.0796,2.0419,255,224,0,255,105
25921.1333,25920.0333,218,4.893,4.893,11.649,2.081,2.0419,255,225,0,255,105
26041.1333,26040.0333,219,4.874,4.874,11.613,2.0792,2.0419,255,211,0,255,105
26161.1333,26160.0333,220,4.862,4.862,11.588,2.0797,2.0419,255,210,0,255,105
26281.1333,26280.0333,221,4.845,4.845,11.555,2.0793,2.0505,255,213,0,255,105
26401.1333,26400.0333,222,4.837,4.837,11.538,2.0791,2.0247,255,211,0,255,105
26521.1333,26520.0333,223,4.841,4.841,11.542,2.0785,2.0419,255,235,0,255,105
26641.1333,26640.0333,224,4.81,4.81,11.482,2.0786,2.0419,255,226,0,255,105
26761.1333,26760.0333,225,4.785,4.785,11.434,2.0779,2.0419,255,216,0,255,105
26881.1333,26880.0333,226,4.77,4.77,11.406,2.0772,2.0419,255,223,0,255,105
27001.1333,27000.0333,227,4.791,4.791,11.448,2.077,2.0333,255,210,0,255,105
27121.1333,27120.0333,228,4.781,4.781,11.427,2.0778,2.0419,255,216,0,255,105
27241.1333,27240.0333,229,4.778,4.778,11.423,2.077,2.0591,255,212,0,255,105
27361.1333,27360.0333,230,4.787,4.787,11.438,2.0778,2.0333,255,215,0,255,105
27481.1333,27480.0333,231,4.789,4.789,11.444,2.0769,2.0333,255,211,0,255,105
27601.1333,27600.0333,232,4.817,4.817,11.499,2.0772,2.0333,255,209,0,255,105
27721.1333,27720.0333,233,4.79,4.79,11.447,2.0773,2.0333,255,219,0,255,105
27841.1333,27840.0333,234,4.796,4.796,11.457,2.0775,2.0333,255,228,0,255,105
27961.1333,27960.0333,235,4.798,4.798,11.46,2.0778,2.0333,255,211,0,255,105
28081.1333,28080.0333,236,4.786,4.786,11.438,2.077,2.0333,255,212,0,255,105
28201.1333,28200.0333,237,4.797,4.797,11.462,2.0764,2.0247,255,210,0,255,105
28321.1333,28320.0333,238,4.811,4.811,11.488,2.0767,2.0247,255,212,0,255,105
28441.1333,28440.0333,239,4.823,4.823,11.511,2.0772,2.0247,255,212,0,255,105
28561.1333,28560.0333,240,4.814,4.814,11.492,2.0771,2.0247,255,212,0,255,105
28681.1333,28680.0333,241,4.816,4.816,11.5,2.0765,2.0247,255,212,0,255,105
28801.1333,28800.0333,242,4.811,4.811,11.488,2.0766,2.0247,255,211,0,255,105
28921.1333,28920.0333,243,4.8,4.8,11.466,2.0774,2.0247,255,231,0,255,105
29041.1333,29040.0333,244,4.83,4.83,11.522,2.0778,2.0505,255,212,0,255,105
29161.1333,29160.0333,245,4.819,4.819,11.502,2.0771,2.0247,255,212,0,255,105
29281.1333,29280.0333,246,4.81,4.81,11.487,2.0762,2.0247,255,214,0,255,105
29401.1333,29400.0333,247,4.799,4.799,11.463,2.077,2.0247,255,224,0,255,105
