Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
27720.0333,740640,0.043659422,0.951088364,19.82
27840.0333,740760,0.043659354,0.951088364,19.75
27960.0333,740880,0.043659288,0.951088364,19.83
28080.0333,741000,0.043659221,0.951088364,19.83
28200.0333,741120,0.043659155,0.951088364,19.82
28320.0333,741300,0.043659088,0.951088364,19.73
28440.0333,741420,0.043659021,0.951088364,19.89
28560.0333,741540,0.043658955,0.951088364,19.97
28680.0333,741660,0.043658888,0.951088364,19.79
28800.0333,741780,0.043658822,0.951088364,19.95
28920.0333,741900,0.043658755,0.951088364,19.87
29040.0333,742020,0.043658688,0.951088364,19.85
29160.0333,742140,0.043658622,0.951088364,19.81
29280.0333,742260,0.043658555,0.951088364,19.86
29400.0333,742380,0.043658489,0.951088364,19.95
29520.0333,742380,0.043658489,0.951088364,19.71
29640.0333,742560,0.043658422,0.951088364,19.77
29760.0333,742680,0.043658356,0.951088364,19.8
29880.0333,742800,0.043658289,0.951088364,19.87
30000.0333,742920,0.043658222,0.951088364,19.76
30120.0333,743040,0.043658156,0.951088364,19.92
30240.0333,743160,0.043658089,0.951088364,19.72
30360.0333,743280,0.043658023,0.951088364,19.78
30480.0333,743400,0.043657956,0.951088364,19.85
30600.0333,743520,0.043657889,0.951088364,19.81
30720.0333,743640,0.043657823,,0.9643
30840.0333,743820,0.043657756,0.951088364,19.79
30960.0333,743940,0.043657689,0.951088364,19.81
31080.0333,744060,0.043657622,0.951088364,19.81
31200.0333,744180,0.043657556,0.951088364,19.91
31320.0333,744300,0.043657489,0.951088364,20.03
31440.0333,744420,0.043657423,0.951088364,19.73
31560.0333,744540,0.043657355,0.951088364,19.8
31680.0333,744660,0.04365729,0.951088364,19.88
31800.0333,744780,0.043657223,0.951088364,19.82
31920.0333,744780,0.043657223,0.951088364,19.86
32040.0333,744960,0.043657156,0.951088364,19.86
32160.0333,745080,0.04365709,0.951088364,19.87
32280.0333,745200,0.043657024,0.951088364,19.85
32400.0333,745320,0.043656955,0.951088364,19.83
32520.0333,745440,0.043656891,0.951088364,19.87
32640.0333,745560,0.043656823,0.951088364,19.8
32760.0333,745680,0.043656756,0.951088364,19.76
32880.0333,745800,0.04365669,0.951088364,19.78
33000.0333,745920,0.043656622,0.951088364,19.75
33120.0333,746040,0.043656558,0.951088364,19.86
33240.0333,746220,0.04365649,0.951088364,19.8
33360.0333,746340,0.043656424,0.951088364,19.8
33480.0333,746460,0.043656357,0.951088364,20.07
33600.0333,746580,0.043656291,0.951088364,19.77
33720.0333,746700,0.043656223,0.951088364,19.86
33840.0333,746820,0.043656157,0.951088364,19.73
33960.0333,746940,0.043656092,0.951088364,19.87
34080.0333,747060,0.043656023,0.951088364,19.89
34200.0333,747180,0.043655958,0.951088364,19.77
34320.0333,747180,0.043655958,0.951088364,19.85
34440.0333,747360,0.043655889,0.951088364,19.81
34560.0333,747480,0.043655825,0.951088364,19.79
34680.0333,747600,0.043655758,0.951088364,19.86
34800.0333,747720,0.043655691,0.951088364,19.74
34920.0333,747840,0.043655626,0.951088364,19.8
35040.0333,747960,0.043655558,0.951088364,19.88
35160.0333,748080,0.043655492,0.951088364,19.82
35280.0333,748200,0.043655425,0.951088364,19.79
35400.0333,748320,0.043655359,0.951088364,19.79
35520.0333,748440,0.043655292,0.951088364,19.82
35640.0333,748620,0.043655225,0.951088364,19.79
35760.0333,748740,0.043655159,0.951088364,19.81
35880.0333,748860,0.043655092,0.951088364,19.75
36000.0333,748980,0.043655026,0.951088364,19.79
36120.0333,749100,0.043654959,0.951088364,19.78
36240.0333,749220,0.043654892,0.951088364,20.01
36360.0333,749340,0.043654826,0.951088364,19.82
36480.0333,749460,0.043654759,0.951088364,19.81
36600.0333,749580,0.043654693,0.951088364,19.82
36720.0333,749700,0.043654626,0.951088364,19.79
36840.0333,749700,0.043654626,0.951088364,19.79
36960.0333,749880,0.043654559,0.951088364,19.85
37080.0333,750000,0.043654493,0.951088364,20.02
37200.0333,750120,0.043654426,0.951088364,19.8
37320.0333,750240,0.04365436,0.951088364,19.78
37440.0333,750360,0.043654292,0.951088364,19.81
37560.0333,750480,0.043654227,0.951088364,19.86
37680.0333,750600,0.04365416,0.951088364,19.84
37800.0333,750720,0.043654093,0.951088364,19.83
37920.0333,750840,0.043654027,0.951088364,19.88
38040.0333,751020,0.04365396,0.951088364,19.78
38160.0333,751140,0.043653894,0.951088364,19.79
38280.0333,751260,0.043653826,0.951088364,19.76
38400.0333,751380,0.04365376,0.951088364,19.85
38520.0333,751500,0.043653694,0.951088364,19.79
38640.0333,751620,0.043653627,0.951088364,19.78
38760.0333,751740,0.043653561,0.951088364,19.77
38880.0333,751860,0.043653493,0.951088364,19.79
39000.0333,751980,0.043653428,0.951088364,19.77
39120.0333,752100,0.04365336,0.951088364,19.88
39240.0333,752100,0.04365336,0.951088364,19.8
39360.0333,752280,0.043653294,0.951088364,19.84
39480.0333,752400,0.043653228,0.951088364,19.82
39600.0333,752520,0.043653161,0.951088364,19.84
39720.0333,752640,0.043653095,0.951088364,19.83
39840.0333,752760,0.043653027,0.951088364,19.84
39960.0333,752880,0.043652961,0.951088364,19.77
40080.0333,753000,0.043652894,0.951088364,19.78
40200.0333,753120,0.043652828,0.951088364,19.82
40320.0333,753240,0.04365276,0.951088364,19.82
40440.0333,753420,0.043652694,0.951088364,19.89
40560.0333,753540,0.043652627,0.951088364,19.78
40680.0333,753660,0.043652561,0.951088364,19.76
40800.0333,753780,0.043652495,0.951088364,19.85
40920.0333,753900,0.043652428,0.951088364,19.77
41040.0333,754020,0.043652362,0.951088364,19.82
41160.0333,754140,0.043652296,0.951088364,19.89
41280.0333,754260,0.043652227,0.951088364,19.77
41400.0333,754380,0.043652161,0.951088364,19.83
41520.0333,754500,0.043652095,0.951088364,19.76
41640.0333,754500,0.043652095,0.951088364,19.78
41760.0333,754680,0.043652027,0.951088364,19.77
41880.0333,754800,0.043651962,0.951088364,19.74
42000.0333,754920,0.043651894,0.951088364,19.85
42120.0333,755040,0.043651829,0.951088364,19.77
42240.0333,755160,0.043651762,0.951088364,19.84
42360.0333,755280,0.043651695,0.951088364,19.73
42480.0333,755400,0.043651629,0.951088364,19.77
42600.0333,755520,0.043651562,0.951088364,19.9
42720.0333,755640,0.043651496,0.951088364,19.77
42840.0333,755760,0.043651428,0.951088364,19.86
42960.0333,755940,0.043651363,0.951088364,19.76
43080.0333,756060,0.043651294,0.951088364,19.79
43200.0333,756180,0.04365123,0.951088364,19.85
43320.0333,756300,0.043651162,0.951088364,19.74
43440.0333,756420,0.043651096,0.951088364,19.7
43560.0333,756540,0.04365103,0.951088364,19.74
43680.0333,756660,0.043650961,0.951088364,19.87
43800.0333,756780,0.043650897,0.951088364,19.84
43920.0333,756900,0.04365083,0.951088364,19.98
44040.0333,756900,0.04365083,0.951088364,19.8
44160.0333,757080,0.043650763,0.951088364,19.76
44280.0333,757200,0.043650697,0.951088364,19.84
44400.0333,757320,0.04365063,0.951088364,20.04
44520.0333,757440,0.043650564,0.951088364,19.79
44640.0333,757560,0.043650496,0.951088364,19.79
44760.0333,757680,0.043650431,0.951088364,19.82
44880.0333,757800,0.043650364,0.951088364,19.76
45000.0333,757920,0.043650297,0.951088364,19.81
45120.0333,758040,0.043650231,0.951088364,19.93
45240.0333,758160,0.043650164,0.951088364,19.74
45360.0333,758340,0.043650098,0.951088364,19.81
45480.0333,758460,0.04365003,0.951088364,19.63
45600.0333,758580,0.043649964,0.951088364,19.88
45720.0333,758700,0.043649898,0.951088364,19.78
45840.0333,758820,0.043649831,0.951088364,19.83
45960.0333,758940,0.043649765,0.951088364,19.78
46080.0333,759060,0.043649697,0.951088364,19.71
46200.0333,759180,0.043649632,0.951088364,19.85
46320.0333,759300,0.043649564,0.951088364,19.77
46440.0333,759420,0.043649498,0.951088364,19.62
46560.0333,759420,0.043649498,0.951088364,19.69
46680.0333,759600,0.043649432,0.951088364,19.66
46800.0333,759720,0.043649365,0.951088364,19.9
46920.0333,759840,0.043649299,0.951088364,19.73
47040.0333,759960,0.043649231,0.951088364,19.74
47160.0333,760080,0.043649165,0.951088364,19.79
47280.0333,760200,0.043649098,0.951088364,19.74
47400.0333,760320,0.043649032,0.951088364,19.79
47520.0333,760440,0.043648966,0.951088364,19.74
47640.0333,760560,0.043648898,0.951088364,19.62
47760.0333,760740,0.043648833,0.951088364,19.83
47880.0333,760860,0.043648765,0.951088364,19.73
48000.0333,760980,0.043648699,0.951088364,19.84
48120.0333,761100,0.043648632,0.951088364,19.79
48240.0333,761220,0.043648566,0.951088364,19.89
48360.0333,761340,0.0436485,0.951088364,19.81
48480.0333,761460,0.043648432,0.951088364,19.79
48600.0333,761580,0.043648366,0.951088364,19.82
48720.0333,761700,0.043648299,0.951088364,19.83
48840.0333,761820,0.043648233,0.951088364,19.85
48960.0333,761820,0.043648233,0.951088364,19.75
49080.0333,762000,0.043648166,0.951088364,19.75
49200.0333,762120,0.043648099,0.951088364,19.8
49320.0333,762240,0.043648032,0.951088364,19.81
49440.0333,762360,0.043647966,0.951088364,19.69
49560.0333,762480,0.043647899,0.951088364,19.86
49680.0333,762600,0.043647832,0.951088364,19.77
49800.0333,762720,0.043647766,0.951088364,19.83
49920.0333,762840,0.0436477,0.951088364,19.69
50040.0333,762960,0.043647633,0.951088364,19.89
50160.0333,763140,0.043647567,0.951088364,19.74
50280.0333,763260,0.0436475,0.951088364,19.77
50400.0333,763380,0.043647434,0.951088364,19.77
50520.0333,763500,0.043647367,0.951088364,19.79
50640.0333,763620,0.043647299,0.951088364,19.87
50760.0333,763740,0.043647234,0.951088364,19.74
50880.0333,763860,0.043647166,0.951088364,19.83
51000.0333,763980,0.0436471,0.951088364,19.77
51120.0333,764100,0.043647034,0.951088364,19.78
51240.0333,764220,0.043646967,0.951088364,19.83
51360.0333,764220,0.043646967,0.951088364,19.75
51480.0333,764400,0.043646901,0.951088364,19.8
51600.0333,764520,0.043646834,0.951088364,19.76
51720.0333,764640,0.043646768,0.951088364,19.8
51840.0333,764760,0.0436467,0.951088364,19.78
51960.0333,764880,0.043646635,0.951088364,19.89
52080.0333,765000,0.043646566,0.951088364,19.76
52200.0333,765120,0.043646501,0.951088364,19.75
52320.0333,765240,0.043646435,0.951088364,19.85
52440.0333,765360,0.043646367,0.951088364,19.83
52560.0333,765480,0.043646302,0.951088364,19.79
52680.0333,765660,0.043646234,0.951088364,19.8
52800.0333,765780,0.043646168,0.951088364,19.77
52920.0333,765900,0.043646102,0.951088364,19.85
53040.0333,766020,0.043646035,0.951088364,19.74
53160.0333,766140,0.043645969,0.951088364,19.69
53280.0333,766260,0.043645901,0.951088364,19.84
53400.0333,766380,0.043645836,0.951088364,19.86
53520.0333,766500,0.043645768,0.951088364,19.78
53640.0333,766620,0.043645702,0.951088364,19.85
53760.0333,766620,0.043645702,0.951088364,19.71
53880.0333,766800,0.043645636,0.951088364,19.8
54000.0333,766920,0.043645569,0.951088364,19.73
54120.0333,767040,0.043645503,0.951088364,19.78
54240.0333,767160,0.043645435,0.951088364,19.85
54360.0333,767280,0.043645369,0.951088364,19.79
54480.0333,767400,0.043645302,0.951088364,19.78
54600.0333,767520,0.043645236,0.951088364,19.75
54720.0333,767640,0.04364517,0.951088364,19.75
54840.0333,767760,0.043645102,0.951088364,19.76
54960.0333,767880,0.043645037,0.951088364,19.81
55080.0333,768060,0.043644969,0.951088364,19.77
55200.0333,768180,0.043644903,0.951088364,19.77
55320.0333,768300,0.043644836,0.951088364,19.85
55440.0333,768420,0.043554516,0.951088364,19.84
55560.0333,768540,0.043518204,0.951088364,19.78
55680.0333,768660,0.04351814,0.951088364,19.79
55800.0333,768780,0.043518072,0.951088364,19.77
55920.0333,768900,0.043518007,0.951088364,19.85
56040.0333,769020,0.043517939,0.951088364,19.81
56160.0333,769020,0.043517939,0.951088364,19.81
56280.0333,769200,0.043517872,0.951088364,19.81
56400.0333,769320,0.043517807,0.951088364,19.92
56520.0333,769440,0.043517739,0.951088364,19.79
56640.0333,769560,0.043517674,0.951088364,19.85
56760.0333,769680,0.043517607,0.951088364,19.77
56880.0333,769800,0.043517541,0.951088364,19.74
57000.0333,769920,0.043517472,0.951088364,19.75
57120.0333,770040,0.043517408,0.951088364,19.82
57240.0333,770160,0.04351734,0.951088364,19.79
57360.0333,770280,0.043517274,0.951088364,19.8
57480.0333,770460,0.043517209,0.951088364,19.9
57600.0333,770580,0.043517139,0.951088364,19.8
57720.0333,770700,0.043517075,0.951088364,19.78
57840.0333,770820,0.043517007,0.951088364,19.79
57960.0333,770940,0.043516942,0.951088364,19.83
